trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
115,False,"{'a': 0.1, 'e': 0.31663676937905316}",30,17,22.963010346049245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.1, 'e': 0.3134861808826053}",20,14,12.780873864214502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.1, 'e': 0.31036694126548503}",20,9,-10.373605153808274,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
118,False,"{'a': 0.1, 'e': 0.30727873860113125}",35,9,-5.572960436252079,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 0}",1
119,False,"{'a': 0.1, 'e': 0.3042212640667041}",25,19,14.038496173437059,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.1, 'e': 0.30119421191220214}",20,6,13.888423055345493,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
121,False,"{'a': 0.1, 'e': 0.2981972794298874}",20,0,-61.79010813576596,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
122,False,"{'a': 0.1, 'e': 0.2952301669240142}",25,2,-6.576762885058309,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.1, 'e': 0.2922925776808594}",20,13,10.696510066364082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.1, 'e': 0.2893842179390506}",25,0,-51.20449678703213,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
125,False,"{'a': 0.1, 'e': 0.2865047968601901}",20,16,9.16923217771954,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.1, 'e': 0.2836540264997704}",20,12,-26.90532030653888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
127,False,"{'a': 0.1, 'e': 0.2808316217783798}",20,10,0.29949611978489665,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.27803730045319414}",20,0,-24.9833713417203,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
129,False,"{'a': 0.1, 'e': 0.27527078308975234}",35,12,7.147515241823637,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
130,False,"{'a': 0.1, 'e': 0.2725317930340126}",25,13,-10.210020891143486,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
131,False,"{'a': 0.1, 'e': 0.2698200563846868}",30,20,16.39272126081714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.1, 'e': 0.26713530196585034}",20,9,20.50653926728456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.26447726129982396}",20,9,-13.036395272190953,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
134,False,"{'a': 0.1, 'e': 0.261845668580326}",20,0,9.317164440856395,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
135,False,"{'a': 0.1, 'e': 0.2592402606458915}",25,15,20.32333874742775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.1, 'e': 0.2566607769535559}",20,3,-16.363929550224015,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
137,False,"{'a': 0.1, 'e': 0.25410695955280027}",25,7,-11.632691694979851,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
138,False,"{'a': 0.1, 'e': 0.25157855305975646}",30,0,-6.428208119279741,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
139,False,"{'a': 0.1, 'e': 0.24907530463166816}",35,12,-27.582282514377088,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
140,False,"{'a': 0.1, 'e': 0.24659696394160643}",20,9,-30.111527381672953,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
141,False,"{'a': 0.1, 'e': 0.2441432831534371}",20,15,11.449540527971235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.24171401689703645}",20,6,14.395720423112927,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.1, 'e': 0.23930892224375455}",20,7,-2.856972153510908,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
144,False,"{'a': 0.1, 'e': 0.23692775868212176}",30,24,10.792493777432316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.23457028809379765}",25,11,-84.18506583055931,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
146,False,"{'a': 0.1, 'e': 0.23223627472975883}",20,13,10.570366874488004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.1, 'e': 0.22992548518672384}",30,20,21.070697143865665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.1, 'e': 0.22763768838381274}",20,13,-0.6658555927568197,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.1, 'e': 0.22537265553943872}",20,5,27.753094604254656,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.22313016014842982}",20,0,-33.48360289947785,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
151,False,"{'a': 0.1, 'e': 0.2209099779593782}",25,16,15.97887779613461,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.1, 'e': 0.21871188695221475}",20,13,-19.13000003328561,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
153,False,"{'a': 0.1, 'e': 0.21653566731600707}",20,1,15.300647090104905,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.1, 'e': 0.21438110142697794}",25,7,-0.17627174311001403,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
155,False,"{'a': 0.1, 'e': 0.21224797382674304}",20,3,13.890352917693733,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.1, 'e': 0.21013607120076472}",25,13,19.578496784965758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.1, 'e': 0.20804518235702046}",20,8,22.614286228267048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.1, 'e': 0.20597509820488344}",25,17,3.5205593662042816,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.1, 'e': 0.20392561173421342}",20,6,10.1860012147504,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.1, 'e': 0.20189651799465538}",25,7,28.808410431875032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.1, 'e': 0.1998876140751445}",35,15,-15.696928049464793,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
162,False,"{'a': 0.1, 'e': 0.19789869908361465}",25,12,-21.31138535091035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
163,False,"{'a': 0.1, 'e': 0.19592957412690934}",20,0,-18.253158298792524,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.19398004229089189}",25,8,20.22616513273436,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.1, 'e': 0.19204990862075408}",25,0,-3.3175308215254526,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
166,False,"{'a': 0.1, 'e': 0.1901389801015205}",20,7,-1.3628534919531896,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.1, 'e': 0.1882470656387468}",20,10,-10.087752997286303,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
168,False,"{'a': 0.1, 'e': 0.18637397603940997}",25,10,0.7983832842383964,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
169,False,"{'a': 0.1, 'e': 0.18451952399298926}",20,0,-33.92508626652896,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
170,False,"{'a': 0.1, 'e': 0.18268352405273466}",25,5,-13.358135908517585,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
171,False,"{'a': 0.1, 'e': 0.1808657926171221}",25,15,-1.2959068099912292,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.17906614791149322}",20,0,24.640700679777773,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.1, 'e': 0.17728440996987782}",25,12,25.818886018429406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.1, 'e': 0.17552040061699686}",20,0,8.9500080069598,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
175,False,"{'a': 0.1, 'e': 0.17377394345044514}",20,13,8.155243917970598,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.1, 'e': 0.17204486382305054}",30,19,5.535484166348409,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.17033298882540943}",25,13,21.93374273154758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.1, 'e': 0.1686381472685955}",20,9,19.24563222776283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.1, 'e': 0.1669601696670407}",20,0,35.5678291645052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
180,False,"{'a': 0.1, 'e': 0.16529888822158653}",20,10,18.277048508543352,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.1, 'e': 0.16365413680270405}",25,17,-7.178173695460192,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
182,False,"{'a': 0.1, 'e': 0.16202575093388075}",20,14,11.101729381021816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.1, 'e': 0.16041356777517274}",35,17,34.0561244595904,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.1, 'e': 0.15881742610692068}",30,15,26.88630732425211,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.1, 'e': 0.1572371663136276}",25,8,33.22100105659258,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.1, 'e': 0.1556726303679973}",30,12,11.563817176259715,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.1, 'e': 0.1541236618151314}",25,17,14.904520290626476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.1, 'e': 0.15259010575688386}",25,15,18.46420027844694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.1, 'e': 0.15107180883637084}",25,5,30.987638735939136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.1, 'e': 0.14956861922263504}",25,15,16.794946668086634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.1, 'e': 0.14808038659546244}",25,0,-3.352014961104122,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
192,False,"{'a': 0.1, 'e': 0.14660696213035015}",25,0,34.063576196947835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.1, 'e': 0.14514819848362373}",20,8,7.613243732550208,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.1, 'e': 0.14370394977770293}",20,6,4.069123206586072,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.1, 'e': 0.1422740715865136}",25,14,6.714022504474772,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.1, 'e': 0.140858420921045}",25,14,24.089575163798543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.1, 'e': 0.13945685621505094}",30,18,8.288528070965059,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.1, 'e': 0.13806923731089282}",25,19,11.929610356539726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.1, 'e': 0.13669542544552385}",20,6,12.044651874887531,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.1, 'e': 0.1353352832366127}",25,11,26.64381497486897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.1, 'e': 0.13398867466880493}",20,12,3.997791129699114,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.1, 'e': 0.13265546508012172}",25,11,13.196210581079033,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.1, 'e': 0.13133552114849303}",20,0,-9.163741101023977,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
204,False,"{'a': 0.1, 'e': 0.1300287108784259}",25,13,18.57369559907654,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.1, 'e': 0.12873490358780423}",25,2,2.3794059784103165,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
206,False,"{'a': 0.1, 'e': 0.12745396989482075}",25,0,-4.77091047974854,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.12618578170503877}",20,5,-9.262148815311573,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
208,False,"{'a': 0.1, 'e': 0.12493021219858241}",30,6,-3.1427355143150075,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
209,False,"{'a': 0.1, 'e': 0.12368713581745483}",20,6,22.62403303177578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.1, 'e': 0.1224564282529819}",20,11,7.027053505422871,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.1, 'e': 0.12123796643338168}",25,11,17.333876736229318,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.1, 'e': 0.12003162851145673}",20,0,26.746617636502968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.1, 'e': 0.11883729385240965}",25,11,3.2719300936110827,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
214,False,"{'a': 0.1, 'e': 0.11765484302177918}",20,9,7.091235627800311,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.1, 'e': 0.11648415777349697}",30,12,-16.62563628719603,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
216,False,"{'a': 0.1, 'e': 0.11532512103806251}",20,9,23.748442651038395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.1, 'e': 0.1141776169108365}",20,12,15.576395332786529,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.1, 'e': 0.11304153064044985}",25,9,27.148819970403352,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.1, 'e': 0.11191674861732888}",25,7,27.118207984456195,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.1, 'e': 0.11080315836233387}",25,12,21.651639191026227,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.1, 'e': 0.10970064851551141}",20,11,16.731621941786194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.1, 'e': 0.10860910882495796}",25,8,22.280167150691653,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.1, 'e': 0.10752843013579495}",20,9,12.73055682612329,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.1, 'e': 0.1064585043792528}",25,13,18.54882566083966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.1, 'e': 0.10539922456186433}",25,16,16.84169029131235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.1, 'e': 0.104350484754765}",25,15,13.512757383965074,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.1, 'e': 0.1033121800831002}",25,20,9.814961167813317,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.1, 'e': 0.10228420671553744}",20,10,9.693995649009498,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.1, 'e': 0.1012664618538834}",25,3,36.293405612209035,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.1, 'e': 0.1002588437228037}",20,15,11.592407560854618,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.1, 'e': 0.09926125155964566}",25,0,-15.455152866951973,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
232,False,"{'a': 0.1, 'e': 0.09827358560436154}",20,3,-0.8706496108497848,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
233,False,"{'a': 0.1, 'e': 0.09729574708953276}",25,0,25.37772005624507,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
234,False,"{'a': 0.1, 'e': 0.09632763823049303}",20,14,10.942883344970369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.1, 'e': 0.09536916221554961}",20,15,9.06294282070844,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.1, 'e': 0.09442022319630235}",20,13,13.5765322344476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.1, 'e': 0.09348072627805847}",20,14,10.985747034896098,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.1, 'e': 0.09255057751034329}",20,10,17.891001836693814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.1, 'e': 0.09162968387750484}",25,8,30.568654742513463,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.1, 'e': 0.09071795328941251}",30,17,22.07175959858909,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.1, 'e': 0.08981529457224763}",30,16,24.059874573329573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.1, 'e': 0.08892161745938634}",25,6,19.890076084792668,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
